,user_transaction_time,channel,transaction_risk_score,processing_type,cc_amount,ledger_balance,cc_acceptor_state,acceptor_state,cc_acceptor_country,cardholder_presence,card_presence,partial_approval_capable,pin_present,date,is_fraud
214,2021-01-03 08:16:56+00:00,ECOMMERCE,25.0,CARD_ON_FILE,99.99,5972.58,CA,6.0,,0.0,0.0,,,2021-01-03,1
213,2021-01-03 08:16:56+00:00,ECOMMERCE,25.0,CARD_ON_FILE,99.99,5972.58,CA,6.0,,0.0,0.0,,,2021-01-03,1
562853,2021-01-03 06:56:35+00:00,ECOMMERCE,1.0,MANUAL,5.98,8030.63,AR,5,US,0.0,0.0,0.0,False,2021-01-03,0
563056,2021-01-03 04:46:25+00:00,ECOMMERCE,2.0,CARD_ON_FILE,46.14,6106.51,AR,5,US,0.0,0.0,0.0,False,2021-01-03,0
1994695,2021-01-03 14:23:42+00:00,ECOMMERCE,13.0,CARD_ON_FILE,10.98,80136.17,GA,13.0,US,0.0,0.0,0.0,False,2021-01-03,0
1671929,2021-01-03 23:54:22+00:00,ECOMMERCE,13.0,MANUAL,13.89,102662.87,FL,12,US,0.0,0.0,0.0,False,2021-01-03,0
562779,2021-01-03 07:54:52+00:00,ECOMMERCE,29.0,CARD_ON_FILE,49.88,108054.19,AR,5,US,0.0,0.0,0.0,False,2021-01-03,0
329,2021-01-03 07:24:35+00:00,ECOMMERCE,17.0,CARD_ON_FILE,31.95,6072.57,CA,6.0,,0.0,0.0,,,2021-01-03,1
2522573,2021-01-03 19:42:35+00:00,ECOMMERCE,20.0,MANUAL,15.08,82689.73,NJ,34.0,US,0.0,0.0,0.0,False,2021-01-03,0
328,2021-01-03 07:24:35+00:00,ECOMMERCE,17.0,CARD_ON_FILE,31.95,6072.57,CA,6.0,,0.0,0.0,,,2021-01-03,1
327,2021-01-03 07:24:35+00:00,ECOMMERCE,17.0,CARD_ON_FILE,31.95,6072.57,CA,6.0,,0.0,0.0,,,2021-01-03,1
326,2021-01-03 07:24:35+00:00,ECOMMERCE,17.0,CARD_ON_FILE,31.95,6072.57,CA,6.0,,0.0,0.0,,,2021-01-03,1
2948860,2021-01-03 05:21:31+00:00,MOTO,6.0,CARD_ON_FILE,49.0,13.61,TX,48.0,US,0.0,0.0,0.0,False,2021-01-03,0
1994387,2021-01-03 20:54:28+00:00,ECOMMERCE,25.0,MANUAL,79.97,121040.09,GA,13.0,US,0.0,0.0,1.0,False,2021-01-03,0
1672860,2021-01-03 01:18:28+00:00,ECOMMERCE,14.0,MANUAL,14.88,80925.91,FL,12,US,0.0,0.0,0.0,False,2021-01-03,0
1672629,2021-01-03 05:29:12+00:00,OTHER,28.0,MANUAL,91.11,348.58,FL,12,US,0.0,1.0,0.0,False,2021-01-03,0
562889,2021-01-03 06:32:50+00:00,ECOMMERCE,12.0,CARD_ON_FILE,9.96,4351.77,AR,5,US,0.0,0.0,0.0,False,2021-01-03,0
1994664,2021-01-03 14:59:48+00:00,ECOMMERCE,1.0,CARD_ON_FILE,8.25,26461.58,GA,13.0,US,0.0,0.0,0.0,False,2021-01-03,0
2199463,2021-01-03 10:28:37+00:00,ECOMMERCE,33.0,MANUAL,51.05,78857.2,IL,17.0,US,0.0,0.0,0.0,False,2021-01-03,0
562639,2021-01-03 09:05:34+00:00,ECOMMERCE,16.0,CARD_ON_FILE,11.76,4049.78,AR,5,US,0.0,0.0,0.0,False,2021-01-03,0
563164,2021-01-03 03:27:32+00:00,ECOMMERCE,3.0,CARD_ON_FILE,12.96,7898.58,AR,5,US,0.0,0.0,0.0,False,2021-01-03,0
2199684,2021-01-03 04:31:35+00:00,ECOMMERCE,4.0,MANUAL,11.76,19365.21,IL,17.0,US,0.0,0.0,0.0,False,2021-01-03,0
3003174,2021-01-03 12:59:05+00:00,ECOMMERCE,7.0,MANUAL,21.71,779.64,UT,49.0,US,0.0,0.0,0.0,False,2021-01-03,0
1190400,2021-01-03 14:14:25+00:00,ECOMMERCE,8.0,MANUAL,19.0,2381.91,CA,6,US,0.0,0.0,0.0,False,2021-01-03,0
2352093,2021-01-03 07:29:51+00:00,ECOMMERCE,8.0,CARD_ON_FILE,40.07,9977.2,MA,25.0,US,0.0,0.0,0.0,False,2021-01-03,0
2199432,2021-01-03 12:36:30+00:00,ECOMMERCE,5.0,MANUAL,45.19,19085.93,IL,17.0,US,0.0,0.0,0.0,False,2021-01-03,0
2199576,2021-01-03 06:38:50+00:00,ECOMMERCE,30.0,MANUAL,28.41,92569.03,IL,17.0,US,0.0,0.0,0.0,False,2021-01-03,0
2818171,2021-01-03 20:04:57+00:00,ECOMMERCE,26.0,CARD_ON_FILE,85.59,106871.02,PA,42.0,US,0.0,0.0,0.0,False,2021-01-03,0
1672393,2021-01-03 16:20:51+00:00,OTHER,31.0,CHIP,8.42,6.21,FL,12,US,1.0,1.0,1.0,False,2021-01-03,0
1994855,2021-01-03 09:18:25+00:00,ECOMMERCE,25.0,MANUAL,9.89,108200.83,GA,13.0,US,0.0,0.0,1.0,False,2021-01-03,0
562633,2021-01-03 09:09:59+00:00,ECOMMERCE,14.0,CARD_ON_FILE,8.68,4304.72,AR,5,US,0.0,0.0,0.0,False,2021-01-03,0
2818136,2021-01-03 23:20:00+00:00,ECOMMERCE,15.0,CARD_ON_FILE,21.39,89387.03,PA,42.0,US,0.0,0.0,0.0,False,2021-01-03,0
1995025,2021-01-03 05:38:29+00:00,ECOMMERCE,24.0,MANUAL,16.99,88961.59,GA,13.0,US,0.0,0.0,1.0,False,2021-01-03,0
2522598,2021-01-03 16:47:52+00:00,ECOMMERCE,9.0,MANUAL,38.36,7582.59,NJ,34.0,US,0.0,0.0,0.0,False,2021-01-03,0
563277,2021-01-03 00:56:46+00:00,ECOMMERCE,10.0,CARD_ON_FILE,24.98,4133.35,AR,5,US,0.0,0.0,0.0,False,2021-01-03,0
562743,2021-01-03 08:10:33+00:00,ECOMMERCE,12.0,CARD_ON_FILE,9.64,5871.58,AR,5,US,0.0,0.0,0.0,False,2021-01-03,0
106436,2021-01-03 22:37:13+00:00,ECOMMERCE,1.0,CARD_ON_FILE,7.46,66.16,WY,56.0,US,0.0,0.0,0.0,False,2021-01-03,0
561980,2021-01-03 21:24:07+00:00,ECOMMERCE,7.0,CARD_ON_FILE,15.84,5233.82,AR,5,US,0.0,0.0,0.0,False,2021-01-03,0
1672924,2021-01-03 00:16:33+00:00,ECOMMERCE,19.0,MANUAL,42.19,80575.82,FL,12,US,0.0,0.0,0.0,False,2021-01-03,0
3153629,2021-01-03 19:40:42+00:00,ECOMMERCE,1.0,CARD_ON_FILE,10.0,840.12,WA,53.0,US,0.0,0.0,0.0,False,2021-01-03,0
220465,2021-01-04 18:00:27+00:00,ECOMMERCE,5.0,CARD_ON_FILE,49.99,933.9,,,GB,0.0,0.0,0.0,False,2021-01-04,0
1671591,2021-01-04 05:37:38+00:00,ECOMMERCE,20.0,MANUAL,6.46,104201.98,FL,12,US,0.0,0.0,0.0,False,2021-01-04,0
560900,2021-01-04 16:09:54+00:00,ECOMMERCE,23.0,MANUAL,20.67,4079.14,AR,5,US,0.0,0.0,0.0,False,2021-01-04,0
560563,2021-01-04 21:47:20+00:00,ECOMMERCE,16.0,CARD_ON_FILE,33.52,4441.68,AR,5,US,0.0,0.0,0.0,False,2021-01-04,0
561282,2021-01-04 11:20:53+00:00,ECOMMERCE,32.0,CARD_ON_FILE,109.95,95285.36,AR,5,US,0.0,0.0,0.0,False,2021-01-04,0
1189866,2021-01-04 22:59:55+00:00,ECOMMERCE,15.0,CARD_ON_FILE,10000.0,3147.64,CA,6,US,0.0,0.0,0.0,False,2021-01-04,0
1671699,2021-01-04 03:31:40+00:00,OTHER,29.0,CHIP,11.6,0.0,FL,12,US,1.0,1.0,1.0,False,2021-01-04,0
1993895,2021-01-04 12:48:27+00:00,ECOMMERCE,24.0,MANUAL,49.96,5669.35,GA,13.0,US,0.0,0.0,1.0,False,2021-01-04,0
1671186,2021-01-04 17:37:53+00:00,ECOMMERCE,18.0,MANUAL,15.94,104490.54,FL,12,US,0.0,0.0,0.0,False,2021-01-04,0
1671526,2021-01-04 07:20:12+00:00,ECOMMERCE,14.0,MANUAL,29.99,7289.64,FL,12,US,0.0,0.0,0.0,False,2021-01-04,0
1671776,2021-01-04 02:46:34+00:00,ECOMMERCE,8.0,MANUAL,8.78,100509.6,FL,12,US,0.0,0.0,0.0,False,2021-01-04,0
3153379,2021-01-04 19:40:05+00:00,ECOMMERCE,2.0,MANUAL,32.38,66.69,WA,53.0,US,0.0,0.0,0.0,False,2021-01-04,0
2199026,2021-01-04 01:39:08+00:00,ECOMMERCE,5.0,MANUAL,156.59,18225.89,IL,17.0,US,0.0,0.0,0.0,False,2021-01-04,0
2198528,2021-01-04 21:34:02+00:00,ECOMMERCE,2.0,CARD_ON_FILE,89.98,6234.24,IL,17.0,US,0.0,0.0,0.0,False,2021-01-04,0
1993697,2021-01-04 21:20:42+00:00,ECOMMERCE,22.0,MANUAL,9.89,92837.5,GA,13.0,US,0.0,0.0,1.0,False,2021-01-04,0
1671919,2021-01-04 00:18:14+00:00,ECOMMERCE,21.0,MANUAL,16.69,102542.65,FL,12,US,0.0,0.0,0.0,False,2021-01-04,0
1190093,2021-01-04 13:19:43+00:00,ECOMMERCE,1.0,CARD_ON_FILE,10.64,194.65,CA,6,US,0.0,0.0,0.0,False,2021-01-04,0
561198,2021-01-04 12:25:40+00:00,ECOMMERCE,10.0,CARD_ON_FILE,8.58,4492.32,AR,5,US,0.0,0.0,0.0,False,2021-01-04,0
561668,2021-01-04 05:48:15+00:00,ECOMMERCE,16.0,CARD_ON_FILE,8.98,699.13,AR,5,US,0.0,0.0,0.0,False,2021-01-04,0
3153407,2021-01-04 17:02:45+00:00,MOTO,20.0,MANUAL,50.0,10644.89,WA,53.0,US,0.0,0.0,0.0,False,2021-01-04,0
561850,2021-01-04 02:11:13+00:00,ECOMMERCE,17.0,MANUAL,33.68,4330.12,AR,5,US,0.0,0.0,0.0,False,2021-01-04,0
1189950,2021-01-04 19:44:09+00:00,ECOMMERCE,9.0,MANUAL,50.0,125.97,CA,6,US,0.0,0.0,0.0,False,2021-01-04,0
1993662,2021-01-04 21:57:51+00:00,ECOMMERCE,20.0,MANUAL,5.48,87554.45,GA,13.0,US,0.0,0.0,1.0,False,2021-01-04,0
1671403,2021-01-04 12:35:14+00:00,OTHER,3.0,MAGSTRIPE,40.0,317.49,FL,12,US,1.0,1.0,0.0,False,2021-01-04,0
561561,2021-01-04 07:27:19+00:00,ECOMMERCE,29.0,CARD_ON_FILE,32.98,7050.92,AR,5,US,0.0,0.0,0.0,False,2021-01-04,0
2666394,2021-01-04 20:12:23+00:00,OTHER,27.0,MANUAL,19.86,856.91,NY,36,US,0.0,1.0,0.0,False,2021-01-04,0
106244,2021-01-04 21:32:58+00:00,ECOMMERCE,10.0,CARD_ON_FILE,64.11,2858.56,AL,1.0,US,0.0,0.0,0.0,False,2021-01-04,0
560532,2021-01-04 22:25:48+00:00,ECOMMERCE,6.0,CARD_ON_FILE,24.98,2512.6,AR,5,US,0.0,0.0,0.0,False,2021-01-04,0
1994176,2021-01-04 01:47:10+00:00,ECOMMERCE,22.0,MANUAL,26.77,116308.12,GA,13.0,US,0.0,0.0,1.0,False,2021-01-04,0
1671270,2021-01-04 16:26:05+00:00,ECOMMERCE,1.0,MANUAL,4.79,0.0,FL,12,US,0.0,0.0,0.0,False,2021-01-04,0
561128,2021-01-04 13:40:14+00:00,ECOMMERCE,15.0,MANUAL,13.52,3464.52,AR,5,US,0.0,0.0,0.0,False,2021-01-04,0
560711,2021-01-04 18:05:14+00:00,ECOMMERCE,28.0,CARD_ON_FILE,29.94,9614.44,AR,5,US,0.0,0.0,0.0,False,2021-01-04,0
2818040,2021-01-04 15:45:51+00:00,OTHER,26.0,CHIP,100.77,1345.92,PA,42.0,US,1.0,1.0,1.0,False,2021-01-04,0
1190119,2021-01-04 11:03:17+00:00,ECOMMERCE,1.0,CARD_ON_FILE,29.95,1527.68,CA,6,US,0.0,0.0,0.0,False,2021-01-04,0
1671757,2021-01-04 02:56:15+00:00,ECOMMERCE,7.0,MANUAL,8.78,100003.75,FL,12,US,0.0,0.0,0.0,False,2021-01-04,0
2198902,2021-01-04 06:20:20+00:00,ECOMMERCE,3.0,MANUAL,98.53,33854.27,IL,17.0,US,0.0,0.0,0.0,False,2021-01-04,0
2352038,2021-01-04 06:56:29+00:00,ECOMMERCE,5.0,CARD_ON_FILE,32.6,8824.79,MA,25.0,US,0.0,0.0,0.0,False,2021-01-04,0
3153376,2021-01-04 19:57:37+00:00,ECOMMERCE,2.0,MANUAL,5.31,417.31,WA,53.0,US,0.0,0.0,0.0,False,2021-01-04,0
1671207,2021-01-04 17:09:35+00:00,ECOMMERCE,1.0,MANUAL,11.91,24840.3,FL,12,US,0.0,0.0,0.0,False,2021-01-04,0
1671880,2021-01-04 01:21:56+00:00,ECOMMERCE,22.0,MANUAL,14.03,100518.38,FL,12,US,0.0,0.0,0.0,False,2021-01-04,0
1189941,2021-01-04 20:04:46+00:00,ECOMMERCE,7.0,MANUAL,50.0,2842.57,CA,6,US,0.0,0.0,0.0,False,2021-01-04,0
560565,2021-01-04 21:43:04+00:00,ECOMMERCE,9.0,CARD_ON_FILE,11.76,2531.34,AR,5,US,0.0,0.0,0.0,False,2021-01-04,0
1671352,2021-01-04 14:35:36+00:00,ECOMMERCE,20.0,MANUAL,21.79,97515.63,FL,12,US,0.0,0.0,0.0,False,2021-01-04,0
3153530,2021-01-04 09:02:58+00:00,ECOMMERCE,1.0,MANUAL,6.85,632.0,WA,53.0,US,0.0,0.0,0.0,False,2021-01-04,0
1425386,2021-01-04 01:50:31+00:00,ECOMMERCE,5.0,CARD_ON_FILE,105.68,1749.31,DC,11.0,US,0.0,0.0,0.0,False,2021-01-04,0
106417,2021-01-04 00:44:30+00:00,ECOMMERCE,6.0,MANUAL,37.0,97.06,KY,21.0,US,0.0,0.0,1.0,False,2021-01-04,0
398,2021-01-04 01:21:13+00:00,ECOMMERCE,12.0,CARD_ON_FILE,99.99,4762.58,CA,6.0,,0.0,0.0,,,2021-01-04,1
399,2021-01-04 01:21:13+00:00,ECOMMERCE,12.0,CARD_ON_FILE,99.99,4762.58,CA,6.0,,0.0,0.0,,,2021-01-04,1
400,2021-01-04 01:21:13+00:00,ECOMMERCE,12.0,CARD_ON_FILE,99.99,4762.58,CA,6.0,,0.0,0.0,,,2021-01-04,1
401,2021-01-04 01:21:13+00:00,ECOMMERCE,12.0,CARD_ON_FILE,99.99,4762.58,CA,6.0,,0.0,0.0,,,2021-01-04,1
1671444,2021-01-04 08:45:27+00:00,ECOMMERCE,18.0,MANUAL,14.61,96801.7,FL,12,US,0.0,0.0,0.0,False,2021-01-04,0
3153414,2021-01-04 16:52:24+00:00,MOTO,16.0,MANUAL,100.0,9414.89,WA,53.0,US,0.0,0.0,0.0,False,2021-01-04,0
3153332,2021-01-04 23:57:22+00:00,ECOMMERCE,14.0,MANUAL,14.44,4364.21,WA,53.0,US,0.0,0.0,0.0,False,2021-01-04,0
2198999,2021-01-04 02:39:20+00:00,ECOMMERCE,7.0,MANUAL,208.0,32232.14,IL,17.0,US,0.0,0.0,0.0,False,2021-01-04,0
2198956,2021-01-04 04:00:27+00:00,ECOMMERCE,5.0,CARD_ON_FILE,92.68,14277.83,IL,17.0,US,0.0,0.0,0.0,False,2021-01-04,0
560531,2021-01-04 22:27:50+00:00,ECOMMERCE,6.0,CARD_ON_FILE,5.88,6118.39,AR,5,US,0.0,0.0,0.0,False,2021-01-04,0
1994068,2021-01-04 05:34:52+00:00,ECOMMERCE,13.0,CARD_ON_FILE,19.15,58256.29,GA,13.0,US,0.0,0.0,0.0,False,2021-01-04,0
1994010,2021-01-04 06:50:53+00:00,ECOMMERCE,20.0,CARD_ON_FILE,35.88,79842.2,GA,13.0,US,0.0,0.0,0.0,False,2021-01-04,0
561785,2021-01-04 03:23:52+00:00,ECOMMERCE,17.0,MANUAL,17.31,1668.33,AR,5,US,0.0,0.0,0.0,False,2021-01-04,0
1671344,2021-01-04 14:46:03+00:00,ECOMMERCE,23.0,MANUAL,25.33,98254.58,FL,12,US,0.0,0.0,0.0,False,2021-01-04,0
1993926,2021-01-04 10:49:41+00:00,ECOMMERCE,26.0,MANUAL,17.97,114870.04,GA,13.0,US,0.0,0.0,1.0,False,2021-01-04,0
1992825,2021-01-05 20:56:34+00:00,ECOMMERCE,1.0,CARD_ON_FILE,11.9,8129.56,GA,13.0,US,0.0,0.0,0.0,False,2021-01-05,0
2742889,2021-01-05 22:44:38+00:00,OTHER,26.0,CHIP,143.77,3810.47,OH,39.0,US,1.0,1.0,1.0,False,2021-01-05,0
1992743,2021-01-05 22:08:39+00:00,ECOMMERCE,17.0,MANUAL,9.89,87832.65,GA,13.0,US,0.0,0.0,1.0,False,2021-01-05,0
2522247,2021-01-05 04:26:04+00:00,ECOMMERCE,5.0,MANUAL,105.94,1527.74,NJ,34.0,US,0.0,0.0,0.0,False,2021-01-05,0
1670574,2021-01-05 04:25:53+00:00,ECOMMERCE,19.0,MANUAL,10.61,81835.35,FL,12,US,0.0,0.0,0.0,False,2021-01-05,0
1993292,2021-01-05 07:52:56+00:00,ECOMMERCE,27.0,MANUAL,15.34,93863.55,GA,13.0,US,0.0,0.0,1.0,False,2021-01-05,0
1993530,2021-01-05 00:31:01+00:00,ECOMMERCE,25.0,MANUAL,30.89,97832.41,GA,13.0,US,0.0,0.0,1.0,False,2021-01-05,0
560335,2021-01-05 02:03:46+00:00,ECOMMERCE,11.0,MANUAL,14.43,2504.6,AR,5,US,0.0,0.0,0.0,False,2021-01-05,0
105978,2021-01-05 21:32:58+00:00,ECOMMERCE,4.0,CARD_ON_FILE,17.34,3202.05,IN,18.0,US,0.0,0.0,0.0,False,2021-01-05,0
1670644,2021-01-05 03:26:58+00:00,ECOMMERCE,18.0,MANUAL,13.66,81556.18,FL,12,US,0.0,0.0,0.0,False,2021-01-05,0
559729,2021-01-05 14:28:30+00:00,ECOMMERCE,3.0,CARD_ON_FILE,26.8,2091.01,AR,5,US,0.0,0.0,0.0,False,2021-01-05,0
2522228,2021-01-05 11:21:50+00:00,MOTO,10.0,MANUAL,40.96,45003.49,NJ,34.0,US,0.0,0.0,0.0,False,2021-01-05,0
560168,2021-01-05 04:08:15+00:00,ECOMMERCE,1.0,MANUAL,4.98,3952.59,AR,5,US,0.0,0.0,0.0,False,2021-01-05,0
105975,2021-01-05 21:35:30+00:00,ECOMMERCE,3.0,MANUAL,10.24,2258.42,ND,38.0,US,0.0,0.0,0.0,False,2021-01-05,0
1669896,2021-01-05 23:26:31+00:00,ECOMMERCE,2.0,MANUAL,17.33,11039.26,FL,12,US,0.0,0.0,0.0,False,2021-01-05,0
1670323,2021-01-05 16:04:12+00:00,ECOMMERCE,2.0,MANUAL,9.23,22068.27,FL,12,US,0.0,0.0,0.0,False,2021-01-05,0
1669936,2021-01-05 22:47:25+00:00,OTHER,10.0,CHIP,34.41,1735.17,FL,12,US,1.0,1.0,1.0,False,2021-01-05,0
2666356,2021-01-05 17:07:32+00:00,ECOMMERCE,2.0,MANUAL,16.79,102.0,NY,36,US,0.0,0.0,0.0,False,2021-01-05,0
1670532,2021-01-05 05:17:17+00:00,ECOMMERCE,3.0,MANUAL,31.39,22935.43,FL,12,US,0.0,0.0,0.0,False,2021-01-05,0
559576,2021-01-05 16:54:41+00:00,ECOMMERCE,12.0,CARD_ON_FILE,38.72,5154.98,AR,5,US,0.0,0.0,0.0,False,2021-01-05,0
2666341,2021-01-05 19:43:17+00:00,OTHER,24.0,MAGSTRIPE,13.0,104.26,NY,36,US,1.0,1.0,0.0,False,2021-01-05,0
2522174,2021-01-05 16:33:24+00:00,ECOMMERCE,23.0,MANUAL,6.05,486.55,NJ,34.0,US,0.0,0.0,0.0,False,2021-01-05,0
284,2021-01-05 01:44:56+00:00,ECOMMERCE,2.0,CARD_ON_FILE,15.08,30286.76,MA,25.0,,0.0,0.0,,,2021-01-05,1
2351945,2021-01-05 15:47:45+00:00,MOTO,3.0,MANUAL,178.92,32.55,MA,25.0,US,0.0,0.0,0.0,False,2021-01-05,0
1669991,2021-01-05 21:57:32+00:00,OTHER,12.0,CHIP,93.12,3195.14,FL,12,US,1.0,1.0,1.0,False,2021-01-05,0
1992764,2021-01-05 21:44:46+00:00,ECOMMERCE,14.0,CARD_ON_FILE,16.97,62294.42,GA,13.0,US,0.0,0.0,0.0,False,2021-01-05,0
330,2021-01-05 15:59:25+00:00,ECOMMERCE,17.0,CARD_ON_FILE,203.98,30405.85,MA,25.0,,0.0,0.0,,,2021-01-05,1
559854,2021-01-05 12:29:56+00:00,ECOMMERCE,13.0,CARD_ON_FILE,17.27,2407.75,AR,5,US,0.0,0.0,0.0,False,2021-01-05,0
2817815,2021-01-05 23:18:15+00:00,ECOMMERCE,2.0,CARD_ON_FILE,16.8,25166.3,PA,42.0,US,0.0,0.0,0.0,False,2021-01-05,0
3153290,2021-01-05 05:46:35+00:00,ECOMMERCE,2.0,MANUAL,20.45,3291.78,WA,53.0,US,0.0,0.0,0.0,False,2021-01-05,0
559676,2021-01-05 15:06:46+00:00,ECOMMERCE,7.0,CARD_ON_FILE,21.96,1861.4,AR,5,US,0.0,0.0,0.0,False,2021-01-05,0
105951,2021-01-05 23:12:22+00:00,ECOMMERCE,28.0,MANUAL,74.87,902.9,CO,8.0,US,0.0,0.0,0.0,False,2021-01-05,0
1670849,2021-01-05 00:29:38+00:00,ECOMMERCE,1.0,MANUAL,14.9,8112.38,FL,12,US,0.0,0.0,0.0,False,2021-01-05,0
106080,2021-01-05 17:30:30+00:00,ECOMMERCE,12.0,CARD_ON_FILE,13.74,577.96,DE,10.0,US,0.0,0.0,0.0,False,2021-01-05,0
34,2021-01-05 23:09:05+00:00,ECOMMERCE,6.0,CARD_ON_FILE,35.03,30232.78,MA,25.0,,0.0,0.0,,,2021-01-05,1
2198120,2021-01-05 16:40:37+00:00,ECOMMERCE,5.0,MANUAL,8.64,6354.62,IL,17.0,US,0.0,0.0,0.0,False,2021-01-05,0
2453384,2021-01-05 17:09:18+00:00,ECOMMERCE,23.0,MANUAL,26.1,2910.57,NC,37.0,US,0.0,0.0,0.0,False,2021-01-05,0
559600,2021-01-05 16:30:57+00:00,ECOMMERCE,11.0,CARD_ON_FILE,35.83,4635.47,AR,5,US,0.0,0.0,0.0,False,2021-01-05,0
560355,2021-01-05 01:50:08+00:00,ECOMMERCE,20.0,MANUAL,33.66,3836.38,AR,5,US,0.0,0.0,0.0,False,2021-01-05,0
2948752,2021-01-05 08:41:59+00:00,ECOMMERCE,19.0,MANUAL,5.38,13131.24,TX,48.0,US,0.0,0.0,1.0,False,2021-01-05,0
559855,2021-01-05 12:29:40+00:00,ECOMMERCE,5.0,CARD_ON_FILE,51.45,10496.72,AR,5,US,0.0,0.0,0.0,False,2021-01-05,0
2948763,2021-01-05 04:54:34+00:00,ECOMMERCE,4.0,MANUAL,10.69,6591.65,TX,48.0,US,0.0,0.0,0.0,False,2021-01-05,0
1670679,2021-01-05 02:44:54+00:00,ECOMMERCE,17.0,MANUAL,13.45,100729.05,FL,12,US,0.0,0.0,0.0,False,2021-01-05,0
559340,2021-01-05 20:42:03+00:00,ECOMMERCE,3.0,CARD_ON_FILE,14.94,2061.13,AR,5,US,0.0,0.0,0.0,False,2021-01-05,0
1670641,2021-01-05 03:29:57+00:00,ECOMMERCE,17.0,MANUAL,13.17,86001.76,FL,12,US,0.0,0.0,0.0,False,2021-01-05,0
559491,2021-01-05 17:37:38+00:00,ECOMMERCE,10.0,CARD_ON_FILE,6.94,6021.65,AR,5,US,0.0,0.0,0.0,False,2021-01-05,0
559435,2021-01-05 18:07:05+00:00,ECOMMERCE,18.0,MANUAL,16.35,207.89,AR,5,US,0.0,0.0,0.0,False,2021-01-05,0
1993132,2021-01-05 13:29:00+00:00,ECOMMERCE,2.0,CARD_ON_FILE,22.97,19035.76,GA,13.0,US,0.0,0.0,0.0,False,2021-01-05,0
1992953,2021-01-05 18:07:13+00:00,ECOMMERCE,29.0,MANUAL,25.94,89917.29,GA,13.0,US,0.0,0.0,1.0,False,2021-01-05,0
1670729,2021-01-05 02:08:53+00:00,ECOMMERCE,19.0,MANUAL,22.43,73716.87,FL,12,US,0.0,0.0,0.0,False,2021-01-05,0
1670422,2021-01-05 09:57:28+00:00,ECOMMERCE,23.0,MANUAL,22.06,81608.77,FL,12,US,0.0,0.0,0.0,False,2021-01-05,0
2666342,2021-01-05 19:38:36+00:00,OTHER,16.0,CHIP,2.08,70.7,NY,36,US,1.0,1.0,0.0,False,2021-01-05,0
560195,2021-01-05 03:46:25+00:00,ECOMMERCE,20.0,CARD_ON_FILE,14.65,5402.66,AR,5,US,0.0,0.0,0.0,False,2021-01-05,0
1425331,2021-01-05 14:17:50+00:00,ECOMMERCE,1.0,CARD_ON_FILE,10.0,571.36,DC,11.0,US,0.0,0.0,0.0,False,2021-01-05,0
1670408,2021-01-05 12:32:28+00:00,ECOMMERCE,4.0,MANUAL,42.19,23362.38,FL,12,US,0.0,0.0,0.0,False,2021-01-05,0
3029864,2021-01-05 22:51:21+00:00,OTHER,10.0,CHIP,116.6,845.6,VA,51.0,US,1.0,1.0,0.0,False,2021-01-05,0
1670015,2021-01-05 21:42:42+00:00,ECOMMERCE,2.0,MANUAL,53.27,10699.26,FL,12,US,0.0,0.0,0.0,False,2021-01-05,0
2453382,2021-01-05 17:16:21+00:00,ECOMMERCE,24.0,MANUAL,53.48,2990.35,NC,37.0,US,0.0,0.0,0.0,False,2021-01-05,0
1189236,2021-01-06 11:22:03+00:00,ECOMMERCE,1.0,MANUAL,0.02,0.0,CA,6,US,0.0,0.0,0.0,False,2021-01-06,0
2522093,2021-01-06 00:10:06+00:00,ECOMMERCE,1.0,MANUAL,6.39,470.63,NJ,34.0,US,0.0,0.0,0.0,False,2021-01-06,0
1668918,2021-01-06 21:08:36+00:00,ECOMMERCE,2.0,MANUAL,32.73,18406.96,FL,12,US,0.0,0.0,0.0,False,2021-01-06,0
2453372,2021-01-06 01:18:55+00:00,ECOMMERCE,13.0,MANUAL,17.21,958.65,NC,37.0,US,0.0,0.0,0.0,False,2021-01-06,0
1669289,2021-01-06 15:16:41+00:00,OTHER,4.0,CHIP,97.28,247.71,FL,12,US,1.0,1.0,0.0,False,2021-01-06,0
1992415,2021-01-06 06:56:47+00:00,ECOMMERCE,29.0,MANUAL,33.21,91596.82,GA,13.0,US,0.0,0.0,1.0,False,2021-01-06,0
1669781,2021-01-06 01:27:10+00:00,ECOMMERCE,3.0,MANUAL,17.35,11144.4,FL,12,US,0.0,0.0,0.0,False,2021-01-06,0
1669461,2021-01-06 06:51:58+00:00,ECOMMERCE,1.0,MANUAL,24.62,12418.06,FL,12,US,0.0,0.0,0.0,False,2021-01-06,0
2197556,2021-01-06 15:17:08+00:00,ECOMMERCE,4.0,MANUAL,29.93,35580.08,IL,17.0,US,0.0,0.0,0.0,False,2021-01-06,0
1992521,2021-01-06 03:39:42+00:00,ECOMMERCE,13.0,CARD_ON_FILE,11.98,59271.94,GA,13.0,US,0.0,0.0,0.0,False,2021-01-06,0
558637,2021-01-06 15:18:10+00:00,ECOMMERCE,2.0,MANUAL,9.94,5098.86,AR,5,US,0.0,0.0,0.0,False,2021-01-06,0
1425277,2021-01-06 16:12:12+00:00,ECOMMERCE,21.0,MANUAL,133.75,2385.22,DC,11.0,US,0.0,0.0,0.0,False,2021-01-06,0
558808,2021-01-06 11:57:26+00:00,ECOMMERCE,25.0,CARD_ON_FILE,32.98,11308.4,AR,5,US,0.0,0.0,0.0,False,2021-01-06,0
